ZIP,CBSA
49252,17740
49252,27100
49252,12980
49253,10300
49254,27100
49255,25880
49255,17740
49256,10300
49257,25880
49258,25880
49259,27100
49261,27100
49262,25880
49263,27100
49264,29620
49264,27100
49265,10300
49266,25880
49267,33780
49267,10300
49268,10300
49269,27100
49270,33780
49271,25880
49272,27100
49274,25880
49274,17740
49276,33780
49276,10300
49277,27100
49279,10300
49281,25880
49282,25880
49283,27100
49284,27100
49284,12980
49284,29620
49285,11460
49285,47664
49285,29620
49285,27100
49286,10300
49287,11460
49287,10300
49288,25880
49288,10300
49289,10300
49301,24340
49302,24340
49302,26960
49303,34740
49303,99999
49304,99999
49305,13660
49305,34380
49306,24340
49307,99999
49307,13660
49309,99999
49310,24340
49310,34380
49310,13660
49311,26090
49312,99999
49314,26090
49315,26090
49315,24340
49316,26090
49316,24340
49317,24340
49318,34740
49318,24340
49319,24340
49320,13660
49321,24340
49322,24340
49323,26090
49323,24340
49325,26960
49325,24340
49326,24340
49327,99999
49327,34740
49327,24340
49328,26090
49329,13660
49329,99999
49329,24340
49330,24340
49330,99999
49330,34740
49331,24340
49331,26960
49332,13660
49333,24340
49333,26090
49335,26090
49336,24340
49336,99999
49336,13660
49337,24340
49337,13660
49337,99999
49338,13660
49338,99999
49339,24340
49340,34380
49340,13660
49341,24340
49342,13660
49343,99999
49343,24340
49344,26090
49344,24340
49345,24340
49346,13660
49347,24340
49348,24340
49348,26090
49349,99999
49351,24340
49401,24340
49402,31220
49402,99999
49403,24340
49403,34740
49404,34740
49404,24340
49405,31220
49406,26090
49408,26090
49409,24340
49410,31220
49411,31220
49411,99999
49412,99999
49412,34740
49413,99999
49415,24340
49415,34740
49416,26090
49417,24340
49418,24340
49419,26090
49420,99999
49420,31220
49421,99999
49423,24340
49423,26090
49424,24340
49425,99999
49425,34740
49426,24340
49426,26090
49427,24340
49428,24340
49429,24340
49430,24340
49431,31220
49434,24340
49435,24340
49436,99999
49437,34740
49437,99999
49440,34740
49441,34740
49442,34740
49443,34740
49444,34740
49445,34740
49446,99999
49448,34740
49448,24340
49449,31220
49449,99999
49450,26090
49451,24340
49451,34740
49451,99999
49452,99999
49453,26090
49454,31220
49455,99999
49456,24340
49456,34740
49457,99999
49457,34740
49458,31220
49459,99999
49460,24340
49461,34740
49464,24340
49464,26090
49468,24340
49501,24340
49503,24340
49504,24340
49505,24340
49506,24340
49507,24340
49508,24340
49509,24340
49510,24340
49512,24340
49514,24340
49515,24340
49516,24340
49518,24340
49519,24340
49525,24340
49530,24340
49534,24340
49544,24340
49546,24340
49548,24340
49560,24340
49588,24340
49601,99999
49601,15620
49610,45900
49611,99999
49612,45900
49612,99999
49613,45900
49613,99999
49614,99999
49615,99999
49616,45900
49616,99999
49617,45900
49618,15620
49619,99999
49620,15620
49620,45900
49621,45900
49622,99999
49623,99999
49625,15620
49625,99999
49626,99999
49627,99999
49628,45900
49629,99999
49630,45900
49631,99999
49631,13660
49632,15620
49633,15620
49633,45900
49634,99999
49635,45900
49636,45900
49637,45900
49638,99999
49638,15620
49639,99999
49639,13660
49640,45900
49642,99999
49643,45900
49644,99999
49645,99999
49646,45900
49648,99999
49649,45900
49649,15620
49650,45900
49651,15620
49653,45900
49654,45900
49655,99999
49656,99999
49657,99999
49657,15620
49659,99999
49659,45900
49660,31220
49660,99999
49663,15620
49664,45900
49665,15620
49665,99999
49666,45900
49667,15620
49668,99999
49668,15620
49670,45900
49673,45900
49674,45900
49675,99999
49676,99999
49676,45900
49677,99999
49679,13660
49679,99999
49680,45900
49682,45900
49683,45900
49683,99999
49684,45900
49685,45900
49686,45900
49688,99999
49688,15620
49689,15620
49689,99999
49690,45900
49690,99999
49696,45900
49701,99999
49705,99999
49706,99999
49707,99999
49707,10980
49709,99999
49710,42300
49712,99999
49713,99999
49715,42300
49716,99999
49717,99999
49718,99999
49719,42300
49719,99999
49720,99999
49721,99999
49722,99999
49723,99999
49724,42300
49725,42300
49726,42300
49727,99999
49728,42300
49729,99999
49730,99999
49733,99999
49735,99999
49736,42300
49738,45900
49738,99999
49740,99999
49743,99999
49744,10980
49745,99999
49746,99999
49746,10980
49747,99999
49747,10980
49748,42300
49749,99999
49751,99999
49752,42300
49753,10980
49755,99999
49756,99999
49757,99999
49759,99999
49760,42300
49760,99999
49761,99999
49762,99999
49764,99999
49765,99999
49766,10980
49768,42300
49769,99999
49770,99999
49774,99999
49774,42300
49775,99999
49776,99999
49776,10980
49777,99999
49779,99999
49780,42300
49781,99999
49782,99999
49783,42300
49788,42300
49791,99999
49792,99999
49793,42300
49795,99999
49796,99999
49797,99999
49799,99999
49801,27020
49802,27020
49805,26340
49806,99999
49807,31940
49807,21540
49808,32100
49812,31940
49814,32100
49815,27020
49816,99999
49817,99999
49817,21540
49818,21540
49819,32100
49820,99999
49821,31940
49822,99999
49825,99999
49826,99999
49827,99999
49829,21540
49831,27020
49833,32100
49834,27020
49835,21540
49836,99999
49837,21540
49838,99999
49839,99999
49840,99999
49841,32100
49845,31940
49847,31940
49848,31940
49849,32100
49852,27020
49853,99999
49854,99999
49855,32100
49858,31940
49861,99999
49861,32100
49862,99999
49863,31940
49864,21540
49865,32100
49866,32100
49868,42300
49868,99999
49870,27020
49871,32100
49872,21540
49873,31940
49873,27020
49874,31940
49876,27020
49877,27020
49878,21540
49878,99999
49879,99999
49879,32100
49880,21540
49880,32100
49881,27020
49883,99999
49884,99999
49885,32100
49885,99999
49886,31940
49887,31940
49891,99999
49892,31940
49892,27020
49893,31940
49894,21540
49895,21540
49895,99999
49896,31940
49901,26340
49902,99999
49903,99999
49905,26340
49908,99999
49910,99999
49911,99999
49912,99999
49913,26340
49915,99999
49916,26340
49917,26340
49918,26340
49919,99999
49920,99999
49920,27020
49921,26340
49922,26340
49925,99999
49927,99999
49929,99999
49930,26340
49931,26340
49934,26340
49935,99999
49938,99999
49945,26340
49946,99999
49947,99999
49948,99999
49950,26340
49952,26340
49953,99999
49955,26340
49958,99999
49958,26340
49959,99999
49960,99999
49961,26340
49962,99999
49963,26340
49964,99999
49965,26340
49967,26340
49967,99999
49968,99999
49969,99999
49970,99999
49971,99999
50001,19780
50002,99999
50002,19780
50003,19780
50005,32260
50006,99999
50007,19780
50008,99999
50009,19780
50010,11180
50011,11180
50012,11180
50013,11180
50014,11180
50014,14340
50020,19780
50020,99999
50021,19780
50022,99999
50023,19780
50025,99999
50026,19780
50026,99999
50027,99999
50027,36820
50028,35500
50029,99999
50029,19780
50031,14340
50032,19780
50033,19780
50034,99999
50035,19780
50036,99999
50036,14340
50038,19780
50039,19780
50039,14340
50040,14340
50041,99999
50042,99999
50044,99999
50044,36820
50046,19780
50046,11180
50047,19780
50048,19780
50048,99999
50049,99999
50050,99999
50051,32260
50052,99999
50054,35500
50054,19780
50055,32260
50055,35500
50055,11180
50056,11180
50057,99999
50058,99999
50058,19780
50059,99999
50060,99999
50061,19780
50062,99999
50063,19780
50064,14340
50064,99999
50065,99999
50066,19780
50067,99999
50068,99999
50069,19780
50070,19780
50070,99999
50071,99999
50072,19780
50073,19780
50074,99999
50075,99999
50076,99999
50076,19780
50078,32260
50101,99999
50102,99999
50103,99999
50104,99999
50104,36820
50105,11180
50106,35500
50106,99999
50106,32260
50107,99999
50107,14340
50108,99999
50109,19780
50110,99999
50111,19780
50112,99999
50112,35500
50115,19780
50116,99999
50117,99999
50118,19780
50119,99999
50120,32260
50122,99999
50122,11180
50123,99999
50124,11180
50124,19780
50125,19780
50126,99999
50127,35500
50128,99999
50128,19780
50129,19780
50129,99999
50130,99999
50131,19780
50132,99999
50133,99999
50134,14340
50134,11180
50135,35500
50136,99999
50137,35500
50138,99999
50139,19780
50139,99999
50140,99999
50141,35500
50141,32260
50142,32260
50143,36820
50143,99999
50144,99999
50145,19780
50146,19780
50147,99999
50148,47940
50148,32260
50149,99999
50149,19780
50150,99999
50151,99999
50151,19780
50152,14340
50153,35500
50153,36820
50153,99999
50154,11180
50154,99999
50155,19780
50155,99999
50156,19780
50156,11180
50156,14340
50157,99999
50158,99999
50158,32260
50160,19780
50161,19780
50161,35500
50161,11180
50162,32260
50162,35500
50163,99999
50164,19780
50164,99999
50165,99999
50166,19780
50167,19780
50168,19780
50168,35500
50169,19780
50169,35500
50170,99999
50170,35500
50171,99999
50173,99999
50174,99999
50201,11180
50206,32260
50206,11180
50206,99999
50207,36820
50207,99999
50208,35500
50210,19780
50210,99999
50211,19780
50212,14340
50213,99999
50214,99999
50216,19780
50217,22700
50217,99999
50217,14340
50218,19780
50219,36820
50219,99999
50220,14340
50220,99999
50220,19780
50222,99999
50222,19780
50223,14340
50225,19780
50225,99999
50226,19780
50227,99999
50228,35500
50228,99999
50228,19780
50229,19780
50230,99999
50230,11180
50231,99999
50232,35500
50233,19780
50234,35500
50234,32260
50235,99999
50235,14340
50236,11180
50236,99999
50237,35500
50237,19780
50237,99999
50238,99999
50239,32260
50239,11180
50240,19780
50241,19780
50242,35500
50242,99999
50243,19780
50244,11180
50244,14340
50244,19780
50246,99999
50247,11180
50247,32260
50248,14340
50248,11180
50248,99999
50249,22700
50249,14340
50249,99999
50250,19780
50250,99999
50251,36820
50251,35500
50252,99999
50252,19780
50254,99999
50255,99999
50256,36820
50256,99999
50257,99999
50257,19780
50258,99999
50258,32260
50259,99999
50261,19780
50262,99999
50263,19780
50264,99999
50265,19780
50266,19780
50268,99999
50268,36820
50269,99999
50271,99999
50272,99999
50273,19780
50273,99999
50274,99999
50275,99999
50276,14340
50276,19780
50277,19780
50278,11180
50301,19780
50302,19780
50303,19780
50304,19780
50305,19780
50309,19780
50310,19780
50311,19780
50312,19780
50313,19780
50314,19780
50315,19780
50316,19780
50317,19780
50318,19780
50319,19780
50320,19780
50321,19780
50322,19780
50323,19780
50324,19780
50325,19780
50327,19780
50328,19780
50359,19780
50360,19780
50361,19780
50362,19780
50363,19780
50364,19780
50368,19780
50380,19780
50391,19780
50392,19780
50395,19780
50398,19780
50401,32380
50402,32380
50420,99999
50421,99999
50423,99999
50424,99999
50426,99999
50427,99999
50428,32380
50430,99999
50431,99999
50432,99999
50433,99999
50433,32380
50434,99999
50434,32380
50435,99999
50436,99999
50438,99999
50439,99999
50440,32380
50440,99999
50441,99999
50444,32380
50446,99999
50446,32380
50447,99999
50448,32380
50449,32380
50449,99999
50450,99999
50450,32380
50451,99999
50452,99999
50453,99999
50454,99999
50455,99999
50456,32380
50457,99999
50457,32380
50458,99999
50458,32380
50459,32380
50459,99999
50460,99999
50461,32380
50461,99999
50464,99999
50464,32380
50465,99999
50466,99999
50467,32380
50468,99999
50468,32380
50469,32380
50470,99999
50471,99999
50472,32380
50472,99999
50473,99999
50475,99999
50475,32380
50476,99999
50477,32380
50478,99999
50479,99999
50479,32380
50480,99999
50481,99999
50482,99999
50482,32380
50483,99999
50484,99999
50501,22700
50510,44740
50510,99999
50511,99999
50514,99999
50515,43980
50515,99999
50516,22700
50516,99999
50517,99999
50518,22700
50519,99999
50520,99999
50521,22700
50522,99999
50523,22700
50524,99999
50524,22700
50525,99999
50527,99999
50528,99999
50529,99999
50530,14340
50530,22700
50531,99999
50532,99999
50532,22700
50533,22700
50533,99999
50535,99999
50536,99999
50538,22700
50538,99999
50539,99999
50540,99999
50541,99999
50542,99999
50543,99999
50543,22700
50544,22700
50545,99999
50546,99999
50548,99999
50548,22700
50551,99999
50552,99999
50554,44740
50554,43980
50554,99999
50556,99999
50557,22700
50558,99999
50559,99999
50560,99999
50561,99999
50562,99999
50563,22700
50563,99999
50565,44740
50565,43980
50566,22700
50567,99999
50568,44740
50568,99999
50569,22700
50570,99999
50571,99999
50573,99999
50574,99999
50575,99999
50576,44740
50577,99999
50578,99999
50579,99999
50581,99999
50582,99999
50583,99999
50585,43980
50585,44740
50586,99999
50586,22700
50588,99999
50588,44740
50590,99999
50591,22700
50591,99999
50592,44740
50593,99999
50594,22700
50595,99999
50595,22700
50597,99999
50598,99999
50599,99999
50601,47940
50601,99999
50602,99999
50603,99999
50604,47940
50604,99999
50605,99999
50606,99999
50607,99999
50608,99999
50609,47940
50609,32260
50611,99999
50612,99999
50612,47940
50613,47940
50613,99999
50614,47940
50616,99999
50619,99999
50620,99999
50621,32260
50621,47940
50622,47940
50623,47940
50624,47940
50625,99999
50626,47940
50627,47940
50627,99999
50628,99999
50629,47940
50629,99999
50630,99999
50630,47940
50631,47940
50632,99999
50632,32260
50633,99999
50634,47940
50635,32260
50635,99999
50636,99999
50638,47940
50641,99999
50642,47940
50643,47940
50644,99999
50645,99999
50645,47940
50647,47940
50648,99999
50648,47940
50649,99999
50650,99999
50651,47940
50651,16300
50651,99999
50652,99999
50653,99999
50654,99999
50655,99999
50657,47940
50658,99999
50658,47940
50659,99999
50660,99999
50660,47940
50661,99999
50662,99999
50664,99999
50665,47940
50665,99999
50666,47940
50666,99999
50667,47940
50668,47940
50669,47940
50669,99999
50670,47940
50670,99999
50671,99999
50672,99999
50672,47940
50673,47940
50674,99999
50674,47940
50675,47940
50675,99999
50676,47940
50677,99999
50677,47940
50680,47940
50681,99999
50682,99999
50701,47940
50702,47940
50703,47940
50704,47940
50707,47940
50801,99999
50830,99999
50831,99999
50833,99999
50835,99999
50836,99999
50837,99999
50839,99999
50840,99999
50841,99999
50842,99999
50843,99999
50845,99999
50846,99999
50847,99999
50848,99999
50849,99999
50851,99999
50853,99999
50854,99999
50857,99999
50858,99999
50858,19780
50859,99999
50860,99999
50861,99999
50862,99999
50863,99999
50864,99999
50947,19780
51001,43580
51002,44740
51002,99999
51003,99999
51003,43580
51004,43580
51005,99999
51005,44740
51006,43580
51006,99999
51007,43580
51008,43580
51009,99999
51010,99999
51011,99999
51012,99999
51014,99999
51015,43580
51016,99999
51016,43580
51018,99999
51018,43580
51019,99999
51019,43580
51020,44740
51020,99999
51022,99999
51023,99999
51023,43580
51024,43580
51025,99999
51026,43580
51026,99999
51027,43580
51027,99999
51028,43580
51029,99999
51030,43580
51031,43580
51031,99999
51033,44740
51033,43980
51034,99999
51034,43580
51035,99999
51036,99999
51036,43580
51037,99999
51038,43580
51039,43580
51040,99999
51041,99999
51044,43580
51045,43580
51046,99999
51047,99999
51047,43980
51047,44740
51048,43580
51048,99999
51049,99999
51050,43580
51050,99999
51051,99999
51052,43580
51053,99999
51053,44740
51054,43580
51055,99999
51055,43580
51056,43580
51056,99999
51058,43980
51058,99999
51060,99999
51061,99999
51061,43580
51062,43580
51063,99999
51101,43580
51102,43580
51103,43580
51104,43580
51105,43580
51106,43580
51108,43580
51109,43580
51111,43580
51201,99999
51230,99999
51231,99999
51232,99999
51234,99999
51235,99999
51237,99999
51238,99999
51239,99999
51240,99999
51241,99999
51242,99999
51243,99999
51244,99999
51245,99999
51246,99999
51247,99999
51248,99999
51249,99999
51250,99999
51301,44020
51301,43980
51331,44020
51333,44020
51333,43980
51334,44020
51334,99999
51338,44020
51338,43980
51340,43980
51341,43980
51342,99999
51343,43980
51345,44020
51345,99999
51346,99999
51346,43980
51347,44020
51350,99999
51351,44020
51354,99999
51355,44020
51357,43980
51358,99999
51358,43980
51360,44020
51363,44020
51364,43980
51364,99999
51364,44020
51365,99999
51366,43980
51366,44740
51401,99999
51430,99999
51431,99999
51432,99999
51433,99999
51436,99999
51439,99999
51440,99999
51441,99999
51442,99999
51443,99999
51444,99999
51445,99999
51446,99999
51447,99999
51448,99999
51449,99999
51450,99999
51451,99999
51452,99999
51453,99999
51454,99999
51455,99999
51458,99999
51459,99999
51460,99999
51461,99999
51462,99999
51463,99999
51465,99999
51466,99999
51467,99999
51501,36540
51502,36540
51503,36540
51510,36540
51520,99999
51521,36540
51521,99999
51523,36540
51523,99999
51525,36540
51526,36540
51527,99999
51528,99999
51529,36540
51529,99999
51530,99999
51530,36540
51531,99999
51532,99999
51532,36540
51533,99999
51533,36540
51534,36540
51535,36540
51535,99999
51536,36540
51537,99999
51540,36540
51541,36540
51541,99999
51542,36540
51543,99999
51544,99999
51544,36540
51545,36540
51545,99999
51546,36540
51548,36540
51549,36540
51550,36540
51551,36540
51552,99999
51553,36540
51554,36540
51555,36540
51556,36540
51557,36540
51558,99999
51558,36540
51559,36540
51560,36540
51561,36540
51562,99999
51563,99999
51563,36540
51564,36540
51565,99999
51565,36540
51566,99999
51566,36540
51570,36540
51570,99999
51571,36540
51572,99999
51573,99999
51575,36540
51576,36540
51577,36540
51577,99999
51578,99999
51579,36540
51579,99999
51601,99999
51603,99999
51630,99999
51631,99999
51632,99999
51636,99999
51637,99999
51638,99999
51639,99999
51640,99999
51645,99999
51645,36540
51646,99999
51647,99999
51648,99999
51649,99999
51649,36540
51650,99999
51651,99999
51652,99999
51653,36540
51653,99999
51654,99999
51656,99999
52001,20220
52002,20220
52003,20220
52004,20220
52030,99999
52031,99999
52031,20220
52032,20220
52032,99999
52032,16300
52033,20220
52033,16300
52035,99999
52036,99999
52037,99999
52037,17540
52038,99999
52039,20220
52040,20220
52040,99999
52041,99999
52042,99999
52043,99999
52044,99999
52045,20220
52046,20220
52047,99999
52048,99999
52049,99999
52050,99999
52052,20220
52052,99999
52053,20220
52053,99999
52054,20220
52054,99999
52056,20220
52057,99999
52060,17540
52060,99999
52064,99999
52064,17540
52065,99999
52065,20220
52066,99999
52068,20220
52069,99999
52069,17540
52070,99999
52070,17540
52071,99999
52072,99999
52073,99999
52073,20220
52074,99999
52075,99999
52076,99999
52077,99999
52078,20220
52078,99999
52079,99999
52079,20220
52099,20220
52101,99999
52132,99999
52133,99999
52134,99999
52135,99999
52136,99999
52140,99999
52141,99999
52142,99999
52144,99999
52146,99999
52147,99999
52151,99999
52154,99999
52155,99999
52156,99999
52157,99999
52158,99999
52159,99999
52160,99999
52161,99999
52162,99999
52163,99999
52164,99999
52165,99999
52166,99999
52168,99999
52169,99999
52170,99999
52171,99999
52172,99999
52175,99999
52201,26980
52202,16300
52203,26980
52203,16300
52203,99999
52204,99999
52205,16300
52206,16300
52207,17540
52207,99999
52208,16300
52208,99999
52209,99999
52209,16300
52210,99999
52210,16300
52211,99999
52212,16300
52213,16300
52214,16300
52215,99999
52216,99999
52216,16300
52217,99999
52218,16300
52218,99999
52219,16300
52220,99999
52221,99999
52222,99999
52223,99999
52224,99999
52224,16300
52225,16300
52225,99999
52227,26980
52227,16300
52228,26980
52228,16300
52229,16300
52231,99999
52232,99999
52233,16300
52235,26980
52236,99999
52237,99999
52240,26980
52241,26980
52242,26980
52243,26980
52245,26980
52246,26980
52247,26980
52248,99999
52248,26980
52249,16300
52251,99999
52252,16300
52253,26980
52253,16300
52253,99999
52254,17540
52255,99999
52257,99999
52257,16300
52301,99999
52301,16300
52302,16300
52305,16300
52306,99999
52306,16300
52307,99999
52308,99999
52309,16300
52309,99999
52310,99999
52310,16300
52312,16300
52313,16300
52314,16300
52314,26980
52315,16300
52316,99999
52317,26980
52318,99999
52318,16300
52320,16300
52320,99999
52321,16300
52322,26980
52322,99999
52323,99999
52323,17540
52323,16300
52324,16300
52325,26980
52325,99999
52326,99999
52327,26980
52328,16300
52329,99999
52330,99999
52332,16300
52333,99999
52333,16300
52333,26980
52334,99999
52335,99999
52336,16300
52337,99999
52338,16300
52338,26980
52339,99999
52340,26980
52341,16300
52342,99999
52344,16300
52345,16300
52346,16300
52347,99999
52348,99999
52349,16300
52351,16300
52352,16300
52352,99999
52353,26980
52354,16300
52355,99999
52356,26980
52356,99999
52358,99999
52358,26980
52358,34700
52359,26980
52361,99999
52362,16300
52401,16300
52402,16300
52403,16300
52404,26980
52404,16300
52405,16300
52406,16300
52408,16300
52409,16300
52410,16300
52411,16300
52498,16300
52499,16300
52501,36900
52501,36820
52530,36900
52531,36900
52531,99999
52533,21840
52533,36900
52534,36820
52535,21840
52535,99999
52536,36900
52536,99999
52537,36900
52540,26980
52540,21840
52542,99999
52543,36820
52544,99999
52548,36900
52549,99999
52550,99999
52551,99999
52552,36900
52553,36900
52553,36820
52553,99999
52554,36900
52554,21840
52554,99999
52555,99999
52556,21840
52557,21840
52560,36900
52561,36900
52561,99999
52561,36820
52562,99999
52563,99999
52563,21840
52563,36900
52565,99999
52566,36900
52567,21840
52568,99999
52569,99999
52570,36900
52570,99999
52571,99999
52572,36900
52572,99999
52573,99999
52574,99999
52576,99999
52576,21840
52577,36820
52580,21840
52580,99999
52581,99999
52583,99999
52584,99999
52584,36900
52585,26980
52585,21840
52585,99999
52586,99999
52586,36820
52588,36900
52588,99999
52588,21840
52590,99999
52591,99999
52593,99999
52594,99999
52594,36900
52595,36820
52601,15460
52619,22800
52620,99999
52621,99999
52621,26980
52623,99999
52623,15460
52624,22800
52625,22800
52626,22800
52626,99999
52627,22800
52630,22800
52630,99999
52631,22800
52632,22800
52635,21840
52635,99999
52637,15460
52637,99999
52638,15460
52639,22800
52640,15460
52640,99999
52641,21840
52641,99999
52641,26980
52644,15460
52644,99999
52645,99999
52645,15460
52646,15460
52646,99999
52647,99999
52648,22800
52649,22800
52649,99999
52650,15460
52651,99999
52651,21840
52652,99999
52653,99999
52654,21840
52654,26980
52654,99999
52655,15460
52656,22800
52656,99999
52657,22800
52658,22800
52658,15460
52659,99999
52660,15460
52701,17540
52720,34700
52720,99999
52721,99999
52722,19340
52726,19340
52726,34700
52727,17540
52728,19340
52729,17540
52730,17540
52731,99999
52731,17540
52732,17540
52737,99999
52738,99999
52738,26980
52739,34700
52739,99999
52742,17540
52745,19340
52746,19340
52747,34700
52747,99999
52747,19340
52748,19340
52749,34700
52750,17540
52751,17540
52752,99999
52753,19340
52754,99999
52754,34700
52755,26980
52755,99999
52756,19340
52757,17540
52758,19340
52759,34700
52760,34700
52760,99999
52761,99999
52761,34700
52765,19340
52765,99999
52766,34700
52766,26980
52767,19340
52768,19340
52769,19340
52769,34700
52771,17540
52772,99999
52773,19340
52774,17540
52776,34700
52776,99999
52776,26980
52777,17540
52777,99999
52778,34700
52778,99999
52801,19340
52802,19340
52803,19340
52804,19340
52805,19340
52806,19340
52807,19340
52808,19340
52809,19340
53001,43100
53002,33340
53003,13180
53004,33340
53005,33340
53006,13180
53006,22540
53007,33340
53008,33340
53010,13180
53010,33340
53010,22540
53011,22540
53011,43100
53012,33340
53013,33340
53013,43100
53014,31820
53014,22540
53014,11540
53015,31820
53015,43100
53016,13180
53017,33340
53018,33340
53019,22540
53020,43100
53020,31820
53020,11540
53021,33340
53021,43100
53022,33340
53023,43100
53023,22540
53024,33340
53026,43100
53027,33340
53027,13180
53029,33340
53031,43100
53032,13180
53033,33340
53034,13180
53035,13180
53036,33340
53036,13180
53036,48020
53037,33340
53038,48020
53039,13180
53040,43100
53040,33340
53040,22540
53042,11540
53042,43100
53042,31820
53044,43100
53045,33340
53046,33340
53047,48020
53048,13180
53048,22540
53049,22540
53049,11540
53050,13180
53051,33340
53052,33340
53056,33340
53057,22540
53058,33340
53059,13180
53060,33340
53061,31820
53061,11540
53062,11540
53063,31820
53064,33340
53065,22540
53066,33340
53066,13180
53066,48020
53069,33340
53070,43100
53072,33340
53073,43100
53074,33340
53075,33340
53075,43100
53076,33340
53078,13180
53079,22540
53079,43100
53080,33340
53081,43100
53082,43100
53083,43100
53085,43100
53086,33340
53088,11540
53089,33340
53090,33340
53091,13180
53091,33340
53092,33340
53093,43100
53094,48020
53095,33340
53097,33340
53098,13180
53098,48020
53099,13180
53101,29404
53102,29404
53103,33340
53104,29404
53105,29404
53105,39540
53105,48580
53108,39540
53109,29404
53110,33340
53114,48580
53114,27500
53115,48580
53118,48020
53118,33340
53119,48020
53119,48580
53119,33340
53120,39540
53120,48580
53121,48580
53122,33340
53125,48580
53126,39540
53126,33340
53127,33340
53128,48580
53128,29404
53129,33340
53130,33340
53132,33340
53137,48020
53138,39540
53139,39540
53139,29404
53140,29404
53141,29404
53142,29404
53143,29404
53144,29404
53146,33340
53147,48580
53148,48580
53149,39540
53149,33340
53149,48580
53150,39540
53150,33340
53151,33340
53152,29404
53153,33340
53154,33340
53156,48020
53157,48580
53158,29404
53159,29404
53167,39540
53168,29404
53170,29404
53171,29404
53172,33340
53176,48580
53177,29404
53177,39540
53178,48020
53179,29404
53181,29404
53182,39540
53182,29404
53183,33340
53184,48580
53185,39540
53185,33340
53186,33340
53187,33340
53188,33340
53189,33340
53190,48020
53190,27500
53190,48580
53191,48580
53192,29404
53194,29404
53195,48580
53201,33340
53202,33340
53203,33340
53204,33340
53205,33340
53206,33340
53207,33340
53208,33340
53209,33340
53210,33340
53211,33340
53212,33340
53213,33340
53214,33340
53215,33340
53216,33340
53217,33340
53218,33340
53219,33340
53220,33340
53221,33340
53222,33340
53223,33340
53224,33340
53225,33340
53226,33340
53227,33340
53228,33340
53233,33340
53234,33340
53235,33340
53237,33340
53259,33340
53263,33340
53268,33340
53274,33340
53278,33340
53288,33340
53290,33340
53293,33340
53295,33340
53401,39540
53402,39540
53403,39540
53403,29404
53404,39540
53405,39540
53406,39540
53408,39540
53501,27500
53502,31540
53502,27500
53503,31540
53504,31540
53504,99999
53505,27500
53506,31540
53507,31540
53508,31540
53510,99999
53511,27500
53512,27500
53515,31540
53516,99999
53516,31540
53517,31540
53518,38420
53518,99999
53520,31540
53520,27500
53521,27500
53521,31540
53522,99999
53522,31540
53523,48020
53523,31540
53525,27500
53525,48580
53526,31540
53527,31540
53528,31540
53529,31540
53530,99999
53531,31540
53532,31540
53533,31540
53534,27500
53534,31540
53534,48020
53535,31540
53536,27500
53537,27500
53538,48020
53538,27500
53540,99999
53541,99999
53542,27500
53543,31540
53543,38420
53544,31540
53545,27500
53546,27500
53547,27500
53548,27500
53549,48020
53550,31540
53551,48020
53553,31540
53554,31540
53554,38420
53555,31540
53556,12660
53556,99999
53557,13180
53558,31540
53559,48020
53559,31540
53560,31540
53561,31540
53561,12660
53562,31540
53563,27500
53563,48020
53565,99999
53565,31540
53566,31540
53569,31540
53569,38420
53570,31540
53571,31540
53572,31540
53573,99999
53573,38420
53573,31540
53574,31540
53575,31540
53576,27500
53577,12660
53578,12660
53578,31540
53579,13180
53580,31540
53581,99999
53582,31540
53583,12660
53583,31540
53584,99999
53585,48580
53585,27500
53586,99999
53587,99999
53588,99999
53588,31540
53588,12660
53589,31540
53589,27500
53590,31540
53593,31540
53594,31540
53594,48020
53594,13180
53595,31540
53596,31540
53597,31540
53598,31540
53599,99999
53701,31540
53702,31540
53703,31540
53704,31540
53705,31540
53706,31540
53707,31540
53708,31540
53711,31540
53713,31540
53714,31540
53715,31540
53716,31540
53717,31540
53718,31540
53719,31540
53725,31540
53726,31540
53744,31540
53777,31540
53778,31540
53779,31540
53783,31540
53784,31540
53788,31540
53792,31540
53801,38420
53802,38420
53803,99999
53804,38420
53805,99999
53805,38420
53806,38420
53807,99999
53807,38420
53808,38420
53809,38420
53810,38420
53811,38420
53811,99999
53812,38420
53813,38420
53816,38420
53817,38420
53818,31540
53818,38420
53818,99999
53820,38420
53821,99999
53821,38420
53824,38420
53825,38420
53826,99999
53827,38420
53901,99999
53901,31540
53910,99999
53911,31540
53913,12660
53913,31540
53916,13180
53919,99999
53919,22540
53920,99999
53922,13180
53923,99999
53923,31540
53924,99999
53924,12660
53925,31540
53925,13180
53926,99999
53926,31540
53928,31540
53929,99999
53930,99999
53931,22540
53932,13180
53932,31540
53933,13180
53934,99999
53935,31540
53936,99999
53937,99999
53937,12660
53939,99999
53940,12660
53941,12660
53941,99999
53942,12660
53943,12660
53944,99999
53944,12660
53946,13180
53946,22540
53946,99999
53947,99999
53948,99999
53949,99999
53950,99999
53951,12660
53952,99999
53953,99999
53954,99999
53954,31540
53955,31540
53956,13180
53956,31540
53956,99999
53957,31540
53958,12660
53959,12660
53960,31540
53961,12660
53962,99999
53963,13180
53963,22540
53964,99999
53965,99999
53965,12660
53965,31540
53968,99999
53968,12660
53969,31540
54001,99999
54002,33460
54003,33460
